name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
17960,2022-03-14,54.1,26.5,40.3,54.1,26.5,39.4,24.7,54.9,0.0,0,0.0,,0.0,1.5,20.6,9.5,217.5,1027.7,21.8,9.8,201.5,17.5,7.0,,2022-03-14T07:16:59,2022-03-14T19:09:39,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-15,66.8,32.6,51.0,66.8,32.6,50.7,31.4,51.2,0.0,0,0.0,,0.0,0.6,21.4,10.6,247.9,1023.2,24.4,9.9,185.5,16.0,7.0,,2022-03-15T07:15:21,2022-03-15T19:10:44,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-16,68.5,39.5,55.4,68.5,39.5,55.4,37.2,53.3,0.0,0,0.0,,0.0,0.0,19.2,10.3,205.1,1021.4,5.0,9.7,205.3,17.7,7.0,,2022-03-16T07:13:42,2022-03-16T19:11:49,0.45,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-17,57.4,46.0,51.7,57.4,43.7,51.1,45.9,81.7,0.147,100,41.67,rain,0.0,0.0,17.9,7.2,47.4,1016.2,78.4,7.1,77.4,6.7,3.0,,2022-03-17T07:12:04,2022-03-17T19:12:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-18,72.4,43.7,56.9,72.4,43.7,56.9,46.3,73.0,0.0,0,0.0,,0.0,0.0,21.9,9.9,181.5,1015.4,55.3,5.2,184.5,15.8,7.0,,2022-03-18T07:10:25,2022-03-18T19:13:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-19,72.6,55.9,62.2,72.6,55.9,62.2,52.5,71.7,0.178,100,20.83,rain,0.0,0.0,29.3,14.7,174.8,1008.4,67.6,9.9,128.8,11.2,7.0,,2022-03-19T07:08:45,2022-03-19T19:15:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-20,55.1,45.3,49.9,55.1,39.6,47.9,36.6,60.4,0.0,0,0.0,,0.0,0.0,26.2,16.1,284.8,1010.9,79.0,9.9,72.9,6.2,3.0,,2022-03-20T07:07:06,2022-03-20T19:16:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-21,61.6,37.7,51.1,61.6,32.4,48.9,26.1,39.5,0.0,0,0.0,,0.0,0.0,30.3,15.1,288.9,1019.3,10.4,9.9,227.5,19.6,8.0,,2022-03-21T07:05:27,2022-03-21T19:17:09,0.62,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-22,56.5,43.9,49.6,56.5,38.8,47.6,20.6,34.2,0.0,0,0.0,,0.0,0.0,22.4,11.6,332.2,1021.9,24.1,9.9,170.9,14.8,6.0,,2022-03-22T07:03:47,2022-03-22T19:18:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-23,47.8,37.4,42.2,43.3,29.9,37.2,22.8,48.6,0.108,100,20.83,rain,0.0,0.0,26.4,12.7,89.3,1020.9,57.1,9.2,87.3,7.4,4.0,,2022-03-23T07:02:08,2022-03-23T19:19:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2022-03-24,46.7,37.6,42.3,44.3,30.2,37.3,40.1,91.9,0.249,100,54.17,rain,0.0,0.0,30.0,11.6,51.2,1011.9,99.9,5.0,73.6,6.4,3.0,,2022-03-24T07:00:29,2022-03-24T19:20:20,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-25,53.0,42.4,47.2,53.0,39.9,46.0,38.2,73.8,0.123,100,12.5,rain,0.0,0.0,24.2,12.5,262.9,1004.5,91.8,6.6,110.8,9.6,6.0,,2022-03-25T06:58:49,2022-03-25T19:21:23,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-26,49.5,37.8,43.9,44.2,31.3,39.2,31.9,63.1,0.025,100,29.17,rain,0.0,0.0,34.4,15.0,263.0,999.9,79.7,9.6,126.3,11.1,6.0,,2022-03-26T06:57:10,2022-03-26T19:22:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,F6636,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-27,39.1,27.0,35.2,31.5,15.7,26.5,20.1,55.0,0.0,0,0.0,,0.0,0.0,32.0,19.4,283.3,1006.3,79.8,9.7,99.0,8.6,4.0,,2022-03-27T06:55:31,2022-03-27T19:23:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-28,29.0,21.3,25.0,17.1,8.7,13.0,4.9,41.8,0.0,0,0.0,,0.0,0.1,32.7,20.4,302.1,1014.6,70.7,9.6,151.7,13.2,5.0,,2022-03-28T06:53:51,2022-03-28T19:24:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-29,38.6,22.8,30.0,33.7,11.1,20.9,8.2,40.6,0.0,0,0.0,,0.0,0.0,28.6,16.0,315.2,1021.9,49.3,9.9,221.7,19.2,8.0,,2022-03-29T06:52:12,2022-03-29T19:25:36,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-30,45.4,23.4,34.6,40.5,23.4,32.3,17.0,49.7,0.0,0,0.0,,0.0,0.0,20.6,10.2,144.1,1021.1,26.4,9.9,94.5,8.2,4.0,,2022-03-30T06:50:34,2022-03-30T19:26:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-03-31,67.6,41.1,54.7,67.6,37.6,53.7,46.1,73.2,0.802,100,45.83,rain,0.0,0.0,37.3,23.5,175.2,1004.1,92.1,8.8,33.4,3.0,2.0,,2022-03-31T06:48:55,2022-03-31T19:27:42,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-01,56.5,40.4,48.0,56.5,32.2,43.4,34.8,61.6,0.461,100,37.5,rain,0.0,0.0,35.3,18.3,281.0,1005.1,89.9,9.2,121.9,10.7,6.0,,2022-04-01T06:47:17,2022-04-01T19:28:44,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-02,51.1,34.9,42.2,51.1,27.7,38.0,23.0,47.0,0.0,0,0.0,,0.0,0.0,29.7,16.0,302.8,1017.5,38.3,9.9,241.2,21.0,8.0,,2022-04-02T06:45:38,2022-04-02T19:29:47,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-03,46.8,39.3,42.7,45.7,33.3,39.5,33.8,71.0,0.144,100,33.33,rain,0.0,0.0,29.1,14.5,284.6,1010.4,80.6,9.1,61.9,5.3,3.0,,2022-04-03T06:44:01,2022-04-03T19:30:50,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-04,50.3,35.5,43.0,50.3,29.7,39.3,28.5,57.5,0.0,0,0.0,,0.0,0.0,23.9,12.2,293.3,1016.0,71.4,9.9,147.2,12.7,5.0,,2022-04-04T06:42:23,2022-04-04T19:31:53,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-05,59.7,35.8,46.8,59.7,35.8,46.3,35.2,65.3,0.03,100,8.33,rain,0.0,0.0,20.6,8.9,113.8,1015.7,80.2,9.7,186.8,16.2,7.0,,2022-04-05T06:40:46,2022-04-05T19:32:56,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-06,57.3,45.1,50.3,57.3,40.9,48.1,46.3,86.6,0.586,100,50.0,rain,0.0,0.0,29.8,12.1,64.5,1009.0,99.2,7.8,94.8,8.2,6.0,,2022-04-06T06:39:09,2022-04-06T19:33:58,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-07,49.2,45.3,47.0,45.9,39.7,43.2,45.3,93.9,1.402,100,70.83,rain,0.0,0.0,29.3,12.0,81.4,1006.1,99.8,5.2,15.7,1.3,1.0,,2022-04-07T06:37:33,2022-04-07T19:35:01,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-08,59.0,42.5,50.2,59.0,39.3,48.8,37.2,65.2,0.106,100,16.67,rain,0.0,0.0,25.3,11.6,264.6,1003.9,54.8,9.8,238.5,20.7,9.0,,2022-04-08T06:35:57,2022-04-08T19:36:04,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-09,52.6,40.6,45.3,52.6,36.5,43.7,37.1,75.0,0.206,100,41.67,rain,0.0,0.0,25.5,14.0,289.4,1004.4,82.2,8.8,157.3,13.6,7.0,,2022-04-09T06:34:22,2022-04-09T19:37:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-10,45.7,37.2,41.8,38.7,31.6,35.6,27.8,57.9,0.008,100,8.33,rain,0.0,0.0,31.1,17.7,297.8,1010.9,83.8,9.8,123.5,10.7,7.0,,2022-04-10T06:32:47,2022-04-10T19:38:10,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-11,60.8,32.7,47.6,60.8,30.7,46.6,29.9,52.0,0.0,0,0.0,,0.0,0.0,21.9,11.0,222.0,1018.8,16.2,9.9,228.5,19.7,8.0,,2022-04-11T06:31:13,2022-04-11T19:39:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-12,70.5,49.4,57.9,70.5,49.4,57.9,41.8,56.8,0.047,100,12.5,rain,0.0,0.0,25.5,8.7,272.6,1017.2,46.2,9.8,243.2,21.0,8.0,,2022-04-12T06:29:39,2022-04-12T19:40:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-13,79.0,49.1,65.2,79.0,49.1,65.2,48.6,55.9,0.0,0,0.0,,0.0,0.0,22.1,11.3,164.0,1015.0,32.9,9.9,208.5,18.1,7.0,,2022-04-13T06:28:06,2022-04-13T19:41:18,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-14,80.0,51.8,66.9,79.9,51.8,66.9,50.0,55.5,0.059,100,8.33,rain,0.0,0.0,32.2,14.9,255.6,1009.4,34.6,9.9,166.3,14.2,7.0,,2022-04-14T06:26:33,2022-04-14T19:42:21,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-15,67.6,37.3,55.3,67.6,37.3,55.1,28.4,42.1,0.0,0,0.0,,0.0,0.0,28.3,19.4,210.3,1018.4,1.7,9.9,276.1,23.8,9.0,,2022-04-15T06:25:01,2022-04-15T19:43:24,0.46,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-16,66.3,47.8,57.5,66.3,45.3,57.3,38.9,51.3,0.057,100,33.33,rain,0.0,0.0,33.6,16.2,243.8,1013.3,64.1,9.7,78.5,6.7,5.0,,2022-04-16T06:23:30,2022-04-16T19:44:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-17,49.2,38.2,44.7,46.5,32.6,39.8,27.6,52.8,0.0,0,0.0,,0.0,0.0,34.4,18.4,327.1,1021.1,41.9,9.9,191.3,16.5,8.0,,2022-04-17T06:22:00,2022-04-17T19:45:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,BHDP1"
17960,2022-04-18,46.4,28.2,37.8,40.5,27.6,33.5,27.7,69.0,0.664,100,37.5,rain,0.0,0.1,29.3,13.2,92.8,1023.2,42.5,8.2,78.1,6.9,3.0,,2022-04-18T06:20:30,2022-04-18T19:46:32,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-19,45.9,36.3,40.4,38.5,28.6,33.2,30.7,70.4,0.572,100,41.67,rain,1.8,1.6,38.9,18.6,274.4,1010.2,79.8,7.9,158.8,13.7,5.0,,2022-04-19T06:19:01,2022-04-19T19:47:35,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-20,55.6,36.6,45.6,55.6,29.9,42.4,25.9,47.6,0.0,0,0.0,,0.0,0.5,27.1,11.3,273.9,1026.9,21.1,9.9,284.8,24.6,9.0,,2022-04-20T06:17:33,2022-04-20T19:48:38,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-21,59.6,41.5,51.4,59.6,39.8,50.5,36.2,56.2,0.0,0,0.0,,0.0,0.0,24.8,15.0,174.0,1029.2,41.3,9.9,121.3,10.4,7.0,,2022-04-21T06:16:06,2022-04-21T19:49:41,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2022-04-22,66.4,44.8,55.7,66.4,44.8,55.7,36.8,55.3,0.004,100,4.17,rain,0.0,0.0,25.3,12.9,325.6,1029.1,15.0,8.9,271.4,23.4,9.0,,2022-04-22T06:14:39,2022-04-22T19:50:44,0.71,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-23,61.7,49.0,55.3,61.7,48.7,55.2,33.1,43.4,0.0,0,0.0,,0.0,0.0,18.1,6.3,107.1,1027.4,73.6,9.9,122.6,10.6,5.0,,2022-04-23T06:13:14,2022-04-23T19:51:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-24,72.9,47.8,59.0,72.9,46.2,58.9,40.5,52.0,0.0,0,0.0,,0.0,0.0,20.1,11.8,108.0,1022.3,2.5,9.6,267.1,22.9,8.0,,2022-04-24T06:11:49,2022-04-24T19:52:50,0.78,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-25,60.7,46.1,53.0,60.7,43.7,52.1,41.3,65.4,0.0,0,0.0,,0.0,0.0,25.9,10.1,104.3,1022.6,80.0,9.3,137.9,11.8,5.0,,2022-04-25T06:10:26,2022-04-25T19:53:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-26,60.0,51.8,55.7,60.0,51.8,55.7,49.0,78.6,0.107,100,37.5,rain,0.0,0.0,18.8,9.4,331.1,1018.0,97.5,8.2,79.2,6.8,4.0,,2022-04-26T06:09:03,2022-04-26T19:54:55,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-27,51.8,39.1,45.9,51.8,31.2,40.4,29.7,53.3,0.0,0,0.0,,0.0,0.0,28.9,18.3,298.3,1017.1,83.2,9.9,94.8,8.3,3.0,,2022-04-27T06:07:42,2022-04-27T19:55:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-28,54.2,35.5,44.0,54.2,26.6,38.9,16.6,36.9,0.0,0,0.0,,0.0,0.0,33.3,20.6,321.7,1019.7,37.3,9.9,288.2,24.8,10.0,,2022-04-28T06:06:22,2022-04-28T19:57:00,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,F6636,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2022-04-29,60.5,34.6,48.3,60.5,30.8,46.0,13.1,26.4,0.0,0,0.0,,0.0,0.0,24.0,14.2,322.5,1021.1,0.0,9.9,299.3,25.9,9.0,,2022-04-29T06:05:02,2022-04-29T19:58:03,0.96,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2022-04-30,66.5,33.4,51.5,66.5,33.4,51.0,18.7,31.0,0.0,0,0.0,,0.0,0.0,20.8,9.6,324.9,1020.8,0.0,9.9,298.6,25.8,9.0,,2022-04-30T06:03:44,2022-04-30T19:59:05,0.0,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-01,33.1,22.9,28.2,29.7,18.8,23.7,13.2,54.2,0.0,0,0.0,,0.0,0.1,20.8,10.4,315.0,1024.2,35.8,9.7,123.6,10.5,5.0,,2023-02-01T07:14:03,2023-02-01T17:21:20,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2023-02-02,37.3,19.3,28.9,30.9,19.3,25.5,13.5,54.0,0.0,0,0.0,,0.0,0.0,22.6,11.0,238.6,1019.5,0.0,9.8,114.4,9.7,5.0,,2023-02-02T07:13:04,2023-02-02T17:22:35,0.4,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1"
17960,2023-02-03,33.7,11.8,22.2,27.7,-6.9,8.9,2.0,41.9,0.0,0,0.0,,0.0,0.0,35.3,21.9,304.3,1018.2,60.3,9.8,95.3,8.3,4.0,,2023-02-03T07:12:04,2023-02-03T17:23:49,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-04,25.5,7.2,16.9,16.9,-4.5,7.3,-1.5,44.4,0.0,0,0.0,,0.0,0.1,26.5,16.6,265.0,1032.4,22.3,9.9,102.5,8.7,4.0,,2023-02-04T07:11:02,2023-02-04T17:25:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2023-02-05,47.4,21.0,33.8,44.6,21.0,32.5,17.0,51.2,0.0,0,0.0,,0.0,0.0,22.6,8.6,222.7,1020.9,9.7,9.9,98.2,8.3,5.0,,2023-02-05T07:09:58,2023-02-05T17:26:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-06,43.7,30.9,37.0,38.3,25.8,33.1,26.6,65.8,0.0,0,0.0,,0.0,0.0,23.0,17.7,335.9,1018.7,70.0,9.8,29.8,2.6,2.0,,2023-02-06T07:08:53,2023-02-06T17:27:32,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-07,42.0,22.0,32.8,37.6,22.0,30.9,24.4,72.0,0.0,0,0.0,,0.0,0.0,23.5,10.2,166.4,1024.5,17.6,9.5,81.0,6.9,3.0,,2023-02-07T07:07:46,2023-02-07T17:28:46,0.57,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-08,51.3,31.8,40.1,51.3,30.4,38.6,29.2,67.6,0.0,0,0.0,,0.0,0.0,24.8,13.0,293.8,1023.2,21.5,8.5,128.1,11.1,5.0,,2023-02-08T07:06:38,2023-02-08T17:30:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2023-02-09,56.6,28.9,43.8,56.6,28.9,43.1,35.6,73.3,0.0,0,0.0,,0.0,0.0,24.8,10.0,119.2,1019.0,65.1,9.1,31.3,2.6,2.0,,2023-02-09T07:05:28,2023-02-09T17:31:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-10,55.6,40.1,49.0,55.6,34.9,46.7,35.4,60.2,0.0,0,0.0,,0.0,0.0,29.9,19.4,269.1,1014.2,38.0,9.8,57.3,4.9,2.0,,2023-02-10T07:04:17,2023-02-10T17:32:28,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-11,43.0,31.3,37.5,43.0,25.9,33.0,20.3,50.1,0.0,0,0.0,,0.0,0.0,31.8,16.1,306.4,1024.5,21.5,9.9,140.9,12.1,5.0,,2023-02-11T07:03:05,2023-02-11T17:33:41,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-12,45.2,26.3,35.9,43.8,26.3,35.0,21.3,58.1,0.0,0,0.0,,0.0,0.0,11.6,6.0,33.0,1017.4,13.5,9.7,65.9,5.8,3.0,,2023-02-12T07:01:51,2023-02-12T17:34:54,0.74,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2023-02-13,55.4,33.7,44.7,55.4,30.9,42.6,15.9,32.5,0.0,0,0.0,,0.0,0.0,28.9,14.3,289.7,1005.0,11.4,9.9,120.7,10.6,5.0,,2023-02-13T07:00:36,2023-02-13T17:36:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-14,53.1,36.4,44.1,53.1,31.2,41.1,23.1,44.7,0.0,0,0.0,,0.0,0.0,24.6,15.0,290.6,1017.3,2.6,9.9,143.4,12.3,5.0,,2023-02-14T06:59:19,2023-02-14T17:37:20,0.81,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-15,65.5,43.8,53.4,65.5,40.6,52.3,34.8,49.4,0.0,0,0.0,,0.0,0.0,25.3,14.3,184.2,1015.9,24.1,9.9,132.2,11.5,5.0,,2023-02-15T06:58:01,2023-02-15T17:38:33,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,PMN08,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL,D6615"
17960,2023-02-16,61.2,41.5,51.6,61.2,40.1,51.5,43.1,74.3,0.084,100,8.33,rain,0.0,0.0,19.0,8.1,250.4,1015.0,43.7,8.2,44.2,3.9,2.0,,2023-02-16T06:56:42,2023-02-16T17:39:45,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-17,57.4,31.3,46.9,57.4,20.5,42.5,40.0,77.8,0.078,100,29.17,rain,0.0,0.0,32.8,20.7,301.8,1007.4,84.5,6.8,25.4,2.2,2.0,,2023-02-17T06:55:22,2023-02-17T17:40:57,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-18,41.0,23.0,32.3,36.0,14.8,25.4,14.6,48.2,0.0,0,0.0,,0.0,0.0,26.8,16.5,293.0,1026.0,19.2,9.9,157.8,13.6,6.0,,2023-02-18T06:54:01,2023-02-18T17:42:09,0.95,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,F6636,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-19,53.5,28.7,40.2,53.5,28.7,38.8,25.1,56.9,0.0,0,0.0,,0.0,0.0,24.9,14.0,160.6,1022.2,0.7,9.8,127.4,11.0,5.0,,2023-02-19T06:52:39,2023-02-19T17:43:21,0.98,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-20,59.5,35.0,46.5,59.5,33.1,46.3,32.3,61.5,0.0,0,0.0,,0.0,0.0,27.7,14.9,287.2,1007.2,41.2,9.8,90.9,7.7,6.0,,2023-02-20T06:51:16,2023-02-20T17:44:32,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
17960,2023-02-21,48.9,38.1,42.5,45.1,34.6,40.0,35.1,76.2,0.158,100,33.33,rain,0.0,0.0,37.8,12.5,301.3,1004.5,67.4,8.3,48.1,4.1,3.0,,2023-02-21T06:49:51,2023-02-21T17:45:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,BHDP1,99999900379,KXLL"
